Segment_No,sampEn_profile
1,0.042568798580132544
1,0.04179327608129135
1,0.04099402723227025
1,0.04024247427645722
1,0.0395196474895466
1,0.03875044255543172
1,0.03794230305080701
1,0.03726472224793461
1,0.03654453156226977
1,0.03586186158277784
1,0.0351877573765761
1,0.03457233207056539
1,0.03396026758012219
1,0.03340905533214438
1,0.03278829523436037
1,0.03220002090451645
1,0.03157868867833615
1,0.031013917805091305
1,0.030450197082199745
1,0.029844579149606427
1,0.029256298403432603
1,0.028711647220643163
1,0.028162473677920345
1,0.027610379460351806
1,0.02703672911442587
1,0.02647331444546139
1,0.02598797881440935
1,0.02547806491068228
1,0.024951674738052293
1,0.02443187729195127
1,0.0239443126913824
1,0.02340512348570607
1,0.02296705966865424
1,0.02253429336943532
1,0.022057536414908478
1,0.021612725861973773
1,0.021202630367493272
1,0.020745290813981975
1,0.020276863772864785
1,0.01991097458908928
1,0.01949287333082995
1,0.019128090564564954
1,0.01877026606525001
1,0.01836234708877909
1,0.01806489247762612
1,0.0176979312381202
1,0.017363743805389506
1,0.017066627277777628
1,0.01674202505173658
1,0.01642974516956493
1,0.016137429019596528
1,0.015828066916983356
1,0.015490822200758375
1,0.015199157681346448
1,0.01487265068721909
1,0.014576630988744411
1,0.014256665173189822
1,0.01393165776185856
1,0.013616435741065339
1,0.013334068007958326
1,0.013041265372034795
1,0.012760512834635812
1,0.012494497105225304
1,0.01220670494555829
1,0.01193782006820686
1,0.011660403090939441
1,0.01142625732082657
1,0.011175163148060888
1,0.010933242192549446
1,0.01073247994498577
1,0.010525574556363571
1,0.010323815489067882
1,0.010100101739838283
1,0.009910140957076445
1,0.009689979280721368
1,0.009456699718199084
1,0.009270765328326543
1,0.009092493671747606
1,0.008901182403876938
1,0.008716942166900613
1,0.008502882153764406
1,0.008322998747552279
1,0.00811636467385268
1,0.007905342968890448
1,0.0077250561804597185
1,0.007591539339422671
1,0.007439382759048144
1,0.007265902503621413
1,0.0070682203838314875
1,0.006870162974747706
1,0.00671686310949518
1,0.006545544962813665
1,0.0064123405820957135
1,0.006234426988634515
1,0.0060867988118032705
1,0.005950895398982932
1,0.005814077282249666
1,0.005675092248353376
1,0.005522360331990488
1,0.005397089631352828
1,0.005288246479162063
1,0.005153022336567476
1,0.005034831007354878
1,0.004922000315650769
1,0.0048005306571672545
1,0.004698362322021301
1,0.0045874538614532195
1,0.004475506512548049
1,0.004380240552804229
1,0.004289034872384236
1,0.004202955056612436
1,0.004111943700335317
1,0.00403646324024552
1,0.003953461782376075
1,0.003871749522689676
1,0.0037876477661393008
1,0.00370767226482974
1,0.00362647495385433
1,0.003551831319869262
1,0.003463188476033244
1,0.003370990280109546
1,0.003304041532431245
1,0.0032146542714721147
1,0.003158117886669591
1,0.00308770315370135
1,0.003018613730877225
1,0.002922116491288014
1,0.0028672360445701544
1,0.0027973337533714216
1,0.0027425039560285028
1,0.002660146268587108
1,0.002600499759361537
1,0.0025245886667560643
1,0.0024662398626740705
1,0.0024017503247977254
1,0.002337392801203786
1,0.00227805543713812
1,0.0022274603245336457
1,0.0021644142603536236
1,0.002133952881575641
1,0.0020860036768259025
1,0.0020381065827460116
1,0.0019928086823528856
1,0.0019686913820686058
1,0.0019234626759528316
1,0.0018844608271758902
1,0.0018293050769422295
1,0.0018040169038279613
1,0.0017638370992654482
1,0.0017137434248419387
1,0.0016810970948710217
1,0.0016584367469027745
1,0.0016096956375787246
1,0.0015821134220302077
1,0.001549566326459888
1,0.0014997261143994065
1,0.001465993182275986
1,0.0014261124300177929
1,0.001402324628831088
1,0.0013748372403129152
1,0.0013374624172992492
1,0.001313728027504343
1,0.001281331377204567
1,0.001245254095836038
1,0.0012154020682237688
1,0.001181802843110712
1,0.0011581548522654093
1,0.0011345168052496709
1,0.0011133600021174437
1,0.001087256768710879
1,0.0010648643858891527
1,0.001036325069967053
1,0.0010176838838673794
1,0.0009916327952839657
1,0.0009643600162353109
1,0.000930930221610585
1,0.0008963056312582486
1,0.0008678499102895577
1,0.0008480412786741315
1,0.0008159021370103817
1,0.00079733634836021
1,0.0007763149300242938
1,0.0007627024145126394
1,0.000740463795387791
1,0.0007182353365676716
1,0.0006984751882588728
1,0.0006799463436354605
1,0.0006638873799110282
1,0.0006503001874590014
1,0.0006219318435362053
1,0.0006058896839381324
1,0.0005935378284259099
1,0.000579972295549092
1,0.0005664048373243718
1,0.0005552989420012386
1,0.000546655190283873
1,0.000533102089389524
1,0.000508475836245892
1,0.00048755058381899603
1,0.0004727705732508406
1,0.0004543026839021678
1,0.0004358462084387701
1,0.00042108235974063635
1,0.0003989509484420642
1,0.0003854212616124178
1,0.0003694387089812787
1,0.0003546832648159396
1,0.0003448417658409789
1,0.00033131761636561656
1,0.0003165733537934129
1,0.00030182790149537494
1,0.0002870859204074322
1,0.00026866303499346016
1,0.00025760897308647613
1,0.00024164915236822142
1,0.0002293717248692516
1,0.00022077627480688547
1,0.00021340921297463968
1,0.00020358905497047704
1,0.00019131550314847667
1,0.0001839511234786663
1,0.00017535974851988077
1,0.00016554311976213487
1,0.0001581806045673052
1,0.0001459117432724675
1,0.0001360973772698303
1,0.00012873681614827815
1,0.00012382982365143172
1,0.00011892275613181753
1,0.00011401648837864178
1,0.00010665744764112574
1,0.00010297752156907883
1,0.00010052345760104019
1,9.807034348389312e-05
1,9.316499895813367e-05
1,8.335560240288225e-05
1,7.96771238205468e-05
1,7.599855361247718e-05
1,6.741629503449525e-05
1,6.496423598522149e-05
1,5.8834416680038387e-05
1,5.270457188874365e-05
1,5.1478537138273236e-05
1,4.412348693922286e-05
1,3.7994596192497405e-05
1,3.554307054529203e-05
1,3.186583015059701e-05
1,3.0640052310883596e-05
1,2.818860628997604e-05
1,2.3285897510061992e-05
1,2.0834622731849198e-05
1,1.8383377995150913e-05
1,1.593214377457745e-05
1,1.4706549194114169e-05
1,1.2255367544727086e-05
1,1.1029769961907258e-05
1,1.1029756444646937e-05
1,1.1029742927386616e-05
1,8.578625863503203e-06
1,7.35308535453227e-06
1,7.353076343362329e-06
1,6.12754484595455e-06
1,6.12753733667407e-06
1,6.127529827393589e-06
1,6.127522317891066e-06
1,4.902002835869539e-06
1,2.450986399321536e-06
1,1.2254894452980466e-06
1,0.0
2,4.369447852467021
2,2.3097025607629202
2,1.8468581501050012
2,1.5042107745690634
2,1.307007568517496
2,1.134258295302084
2,1.011323590598317
2,0.9131302205519408
2,0.8345757462128254
2,0.7722378495360063
2,0.7227645458592781
2,0.6757487453451608
2,0.6380702879142943
2,0.6019366750167433
2,0.5726466673721894
2,0.5439656518724664
2,0.5192909017101389
2,0.49835493699972677
2,0.47844258405693946
2,0.45728118526913986
2,0.43805728972117675
2,0.41898110527474197
2,0.4028435758608109
2,0.38635772655833905
2,0.37060976626736575
2,0.3566270232953105
2,0.3436673443300407
2,0.33102282800421884
2,0.31913334726925424
2,0.30763197959614136
2,0.2962403616748517
2,0.2858760507466972
2,0.2766730279739978
2,0.2676853530949141
2,0.2578698554662343
2,0.24892399305440888
2,0.2408145383454451
2,0.23316938472173762
2,0.22596871890014836
2,0.2184712114286906
2,0.2116938051738
2,0.20478297055826758
2,0.19836569202416077
2,0.19240925222215918
2,0.18662549034962966
2,0.1809541118399687
2,0.1752970028237721
2,0.17025405920853845
2,0.16540769257257357
2,0.1609250611838664
2,0.1564674676410778
2,0.15223109915234403
2,0.14823677382388376
2,0.14435433549919266
2,0.14048884022477204
2,0.13669529850329046
2,0.13322267251389341
2,0.12973789648962605
2,0.12642984808054306
2,0.12333905589008491
2,0.12042732311572427
2,0.11772606323119739
2,0.11487369018408715
2,0.112106617714269
2,0.10967748463425171
2,0.10730898388876405
2,0.10495965353709998
2,0.10273451660122085
2,0.10043577288394731
2,0.09812590009179502
2,0.09605095285663288
2,0.09403366230220084
2,0.09202488121853984
2,0.09007932154503974
2,0.0882627554640806
2,0.08645235686078642
2,0.08481613450499634
2,0.08311724792437752
2,0.0814412004049675
2,0.07972094859823849
2,0.07799040326689147
2,0.0764019397342394
2,0.07492614846715862
2,0.0734770342775644
2,0.07211066481532158
2,0.07075838319110725
2,0.06939814938879049
2,0.06810120264467338
2,0.0667451127426193
2,0.06545135539129884
2,0.06434489941630252
2,0.06312919694869892
2,0.062067890154985456
2,0.060874341906077316
2,0.05973680337316496
2,0.05871752772084048
2,0.057718601199635206
2,0.056699255806747936
2,0.05564081287838295
2,0.05449839188682697
2,0.0534803102971164
2,0.052531723371612875
2,0.05148989897510878
2,0.05050842811016092
2,0.049644019818316204
2,0.04869075455202034
2,0.04781398001625981
2,0.04703113235200472
2,0.046127567528541684
2,0.04528180152481857
2,0.0444813456801126
2,0.04368447755646346
2,0.042845720950123865
2,0.04201469453951387
2,0.04125167629884196
2,0.04059773839485542
2,0.039799747895624814
2,0.039014480521752805
2,0.038264117406122775
2,0.03756905892318396
2,0.03678176080113655
2,0.036099266856185835
2,0.0353865017601596
2,0.034712803128114735
2,0.034053309806875175
2,0.0333033446360125
2,0.032628995605552734
2,0.0320204671761414
2,0.03146091326237116
2,0.03085774881580683
2,0.03024424379110452
2,0.029698560571995405
2,0.029204742960297878
2,0.028649979653214818
2,0.028160403200860988
2,0.02759155161232581
2,0.027089869248072208
2,0.02661007217288672
2,0.026089324956245368
2,0.025631074562972988
2,0.025119808431250275
2,0.02467269342757661
2,0.02418963374976984
2,0.023748231092730342
2,0.023364676412498137
2,0.02292773399675667
2,0.022473116240719654
2,0.02205437440553211
2,0.021646467711278025
2,0.021277200157848824
2,0.020906844177202715
2,0.020576567416703034
2,0.020187068340856318
2,0.019843567266692584
2,0.019464111950121064
2,0.019072832337278217
2,0.018728282331090484
2,0.018355532477632705
2,0.01805823950616206
2,0.01769740914459204
2,0.017356279057845467
2,0.017021381240935787
2,0.016731343945501364
2,0.016440477546924733
2,0.016161887445199027
2,0.01586800682814215
2,0.015547695508297661
2,0.015282948745910272
2,0.014934578496579327
2,0.014648222684096796
2,0.01441589697725785
2,0.014122500606766937
2,0.013828657901272055
2,0.013567461467944898
2,0.013275512040843412
2,0.013028181463547903
2,0.012786407830385309
2,0.01253378157732117
2,0.01230013381755169
2,0.012027167871004073
2,0.011822750715496965
2,0.011596203794843869
2,0.011352700801758606
2,0.011099332776220642
2,0.010880240640961035
2,0.010676820070082384
2,0.010453413947270323
2,0.010243516900662091
2,0.01001287792637466
2,0.009786086786114364
2,0.009581818387797904
2,0.009378981384184967
2,0.00918591835178326
2,0.008971374582332556
2,0.008785399729604326
2,0.008611339145067471
2,0.008441752738193295
2,0.008258985617792487
2,0.00808732942790339
2,0.007884942438880412
2,0.007728889760612272
2,0.007566383157861192
2,0.007404851978682019
2,0.0072578499956826
2,0.007093219534515411
2,0.006949604476466974
2,0.006813931028104084
2,0.006658163052938415
2,0.00649259260612576
2,0.006357511294942188
2,0.006215983664132287
2,0.006081537570653721
2,0.005935746754500771
2,0.005823631063593999
2,0.005681343057201609
2,0.005518521674817971
2,0.005384544580705794
2,0.0052545588679346715
2,0.0051057977555760015
2,0.005000727607692703
2,0.004873151987148916
2,0.0047558959359251165
2,0.004650226957853901
2,0.004521836015191414
2,0.004393763150840231
2,0.004272397867963408
2,0.004156070870195333
2,0.0040426733651274535
2,0.003934492223823152
2,0.0038404716488337266
2,0.003732594408837963
2,0.0036427949800978397
2,0.0035541410927996497
2,0.003465683040546374
2,0.003387552370207669
2,0.0032956621147791094
2,0.003208907714713502
2,0.003155029864546219
2,0.0030885683943525652
2,0.0030222360580778973
2,0.002949701961545747
2,0.0028873217353946263
2,0.002816190710387056
2,0.002747747232278007
2,0.0026980824135833612
2,0.0026259963690590756
2,0.0025502252420407986
2,0.0024870097712942248
2,0.0024138208489967545
2,0.0023544492863660916
2,0.0022951827404960063
2,0.0022347848451105693
2,0.002184368984225743
2,0.0021314668536286186
2,0.0020786908264699075
2,0.002035918155584483
2,0.001980704280747057
2,0.0019292622438246182
2,0.0018728986467025888
2,0.0018327452215770952
2,0.0017790041404750683
2,0.001727738170087431
2,0.0016827230423003899
2,0.001638992800941963
2,0.0015915329373197608
2,0.001555308327562017
2,0.001526520651994433
2,0.0014779356575398207
2,0.001428132218925539
2,0.0013820814564843586
2,0.001350937711632552
2,0.0013222885293013335
2,0.0013047991170834002
2,0.0012699777887223212
2,0.0012512480176789186
2,0.001226335520633969
2,0.001194031465447434
2,0.0011716520769402838
2,0.0011492595816813662
2,0.0011169796850217994
2,0.0010884311212038564
2,0.0010660581080746822
2,0.001043718591422534
2,0.0010151897391524527
2,0.0009829947638371624
2,0.0009458746165190878
2,0.0009210813751717626
2,0.0008913940440836369
2,0.0008617039620089753
2,0.0008308066009432016
2,0.0008147141259573252
2,0.000791217648883066
2,0.0007677354642695696
2,0.0007417909732159194
2,0.0007146279472721046
2,0.000687480080624299
2,0.0006492564520441688
2,0.0006307344946066204
2,0.0006048409587943199
2,0.0005875729718304861
2,0.0005641485593297129
2,0.0005395098947813408
2,0.000524715396952017
2,0.0005013116530934471
2,0.00047669362280713224
2,0.0004606803285600741
2,0.0004458996652244482
2,0.0004262095603011148
2,0.00041389890281313913
2,0.00040404710830108413
2,0.00039296639783413837
2,0.00037697598176229347
2,0.00037204688219790274
2,0.00035728339767325274
2,0.000347441550751629
2,0.0003326857654066204
2,0.0003154746477227703
2,0.0003031818776922532
2,0.0002908915970633297
2,0.00028228617623389117
2,0.0002749093675496342
2,0.00026630717401153654
2,0.0002650710062203163
2,0.0002576971704386935
2,0.00025277810634474784
2,0.00024417971994053706
2,0.00023189828480819574
2,0.00022452679232682374
2,0.00021961182777708408
2,0.00021469692544469574
2,0.00021101109972133274
2,0.00020732444202463206
2,0.00020118354877115652
2,0.0001987247276530464
2,0.00019503901762176493
2,0.0001827625484150951
2,0.00017539738899098449
2,0.00017294003623333584
2,0.0001680298140357423
2,0.00016312003278980955
2,0.000158210092294421
2,0.00015084685822590408
2,0.00014961798387040138
2,0.00014838824032015202
2,0.0001422523952305366
2,0.00013734427694482213
2,0.00013488872313938667
2,0.0001312076067960204
2,0.00012875275993189602
2,0.00012752427576765487
2,0.00012016415909971636
2,0.00011893646293307713
2,0.0001128028819881081
2,0.0001078962921506316
2,0.0001029893897320439
2,0.0001029881270313657
2,9.930821415820523e-05
2,9.317584986802012e-05
2,9.194866818813413e-05
2,8.949494819281174e-05
2,8.704185799429769e-05
2,8.091021544916693e-05
2,7.845723655558333e-05
2,7.232639064407895e-05
2,6.74217494236217e-05
2,6.619520969715676e-05
2,6.12906587098996e-05
2,6.006429332786043e-05
2,6.006385156956409e-05
2,5.515980102204133e-05
2,5.3933531838294975e-05
2,5.1481313520351516e-05
2,4.7803520186937954e-05
2,4.535161290117898e-05
2,4.167381659208037e-05
2,3.7996272692795584e-05
2,3.5544377465595426e-05
2,3.309279772321624e-05
2,2.9415441638282713e-05
2,2.6963890449783664e-05
2,2.6963857402221903e-05
2,2.451244742192751e-05
2,2.3286639536764577e-05
2,2.20609322961414e-05
2,2.08352355706279e-05
2,1.960952532751601e-05
2,1.838387366664626e-05
2,1.593255382314535e-05
2,1.5932534296631856e-05
2,1.4706873625376411e-05
2,1.4706855600948648e-05
2,1.3481193429201521e-05
2,1.2255577819945224e-05
2,1.2255562800144045e-05
2,1.1029972725474937e-05
2,9.804390160768978e-06
2,9.804378145165032e-06
2,9.804366129561088e-06
2,9.8043541137351e-06
2,9.804342097909113e-06
2,9.804330082749253e-06
2,9.804318066701222e-06
2,9.804294035715373e-06
2,8.578720483891245e-06
2,8.578709970169397e-06
2,8.578699456891634e-06
2,8.57868894361387e-06
2,7.353139422884176e-06
2,7.353130411492192e-06
2,6.127589902525605e-06
2,6.127582393023081e-06
2,6.127574883520558e-06
2,6.1275598647375545e-06
2,6.127552355457074e-06
2,6.12754484595455e-06
2,4.902020858253596e-06
2,3.676499873910226e-06
2,3.6764953688637995e-06
2,3.6764908631512414e-06
2,1.2254894450760023e-06
2,0.0
3,3.9318256327243253
3,2.3599960002073868
3,1.8714116281756803
3,1.4939250253122567
3,1.3140683077094701
3,1.2009986234124275
3,1.0999084651295503
3,1.0029824904362867
3,0.9176730000770142
3,0.857376279205528
3,0.7978606152199019
3,0.7532695976872879
3,0.7162649337435237
3,0.6785571106996156
3,0.6487196607351936
3,0.6210759274605119
3,0.5961261198147823
3,0.573874839086738
3,0.5543722609157042
3,0.5332317572756818
3,0.512930254729268
3,0.49450284879927026
3,0.4763811952473752
3,0.45974073753543976
3,0.44309647899555604
3,0.4281803961051285
3,0.41358806662555264
3,0.4005864159643947
3,0.386947952889946
3,0.37434257196629006
3,0.36276519943106134
3,0.35135747371473397
3,0.3403815367363297
3,0.33005428846759466
3,0.3199833752491996
3,0.3105499635360557
3,0.30071798653177095
3,0.2918275658659408
3,0.2832147905717273
3,0.27506104721979563
3,0.267203072380102
3,0.2599648020600542
3,0.2528209212216734
3,0.24561604581946375
3,0.2390031892242918
3,0.232410869610423
3,0.22606865727777398
3,0.2199399079436659
3,0.21397474647833228
3,0.20833909136792148
3,0.2032074736632671
3,0.198092487968284
3,0.1931619751062343
3,0.18834126097197237
3,0.18390458084665134
3,0.17944640452592056
3,0.17551406690005678
3,0.1713480498831155
3,0.16712057094868066
3,0.163247906676644
3,0.1595489586002617
3,0.15598953381669645
3,0.1524144118748383
3,0.14902144542616627
3,0.14572307345614852
3,0.14251100189176819
3,0.13957974395069472
3,0.1368430512166655
3,0.13397555375047096
3,0.1313615242635824
3,0.12875606934029474
3,0.1262311994889438
3,0.12370802678827263
3,0.1212395298813629
3,0.11893561084836915
3,0.11675078937491373
3,0.11458403030222107
3,0.11239548884712727
3,0.11033743685595089
3,0.10824158610656542
3,0.10634822516959788
3,0.10440385500399597
3,0.1024483515005113
3,0.10052635287856501
3,0.09880702390710866
3,0.09706002117436999
3,0.09527113192434652
3,0.09365376181660443
3,0.09210500847344599
3,0.09057749042707391
3,0.08890422307537574
3,0.08743367187322185
3,0.08603765688337932
3,0.0845901890626204
3,0.08314050867673746
3,0.08181416766348792
3,0.08045912179876759
3,0.07908468440418931
3,0.0776848491612096
3,0.07637666020759343
3,0.07508940676263759
3,0.07382522234958065
3,0.07273367106003839
3,0.07153283916795658
3,0.07038779417992101
3,0.06926848265646095
3,0.06824843637810596
3,0.06716304866858554
3,0.06613643624911401
3,0.065116310458553
3,0.06414672594019462
3,0.06318602847126197
3,0.06217940994844395
3,0.06124855883874254
3,0.0603544749206938
3,0.05946948906988129
3,0.058544887144276234
3,0.05775250102444565
3,0.05689841821004154
3,0.056027515696027846
3,0.055241309785989755
3,0.05443063563097401
3,0.05372802843484019
3,0.05297525675186444
3,0.05217634215874405
3,0.05146763525393448
3,0.050673816608637706
3,0.04992120117392033
3,0.049254250058308156
3,0.048553061562167744
3,0.047881744034970655
3,0.04724859288619799
3,0.04665319741162197
3,0.045990970738701946
3,0.04536549232243694
3,0.044809207077754265
3,0.04416491526320397
3,0.043540376425069145
3,0.04290755204898563
3,0.04228826343067202
3,0.04170364157758211
3,0.041189682796486084
3,0.04066212139591142
3,0.040135219572370755
3,0.03955605656829551
3,0.038997364328518254
3,0.03847948287164238
3,0.03797649063676458
3,0.03745126923927181
3,0.03694662411306703
3,0.036479940385849646
3,0.03601914544309127
3,0.035520454207817326
3,0.03502684607693753
3,0.034624366302118986
3,0.03411038085316576
3,0.033693719894610126
3,0.03327907522695571
3,0.03279051800853977
3,0.03235833422673542
3,0.03194151720637289
3,0.031464522841042696
3,0.031038070359772296
3,0.03059573234703795
3,0.03012949400457724
3,0.029770568016997238
3,0.029361422932276584
3,0.02900472568198417
3,0.02863251335166381
3,0.02828786607322996
3,0.027922049882485193
3,0.027559135926225616
3,0.027183182122758116
3,0.02681784036436574
3,0.026432646066395428
3,0.02605277587701685
3,0.02572605838575858
3,0.025397395691405873
3,0.02503160762497937
3,0.024684743892707115
3,0.02437360852001167
3,0.02407650118742229
3,0.02372424552073531
3,0.02342723833663455
3,0.02311168505163242
3,0.022809265353274634
3,0.022508371608566904
3,0.022199176436069147
3,0.02190171045954442
3,0.021581952087163014
3,0.02131897069790482
3,0.02104376201389975
3,0.020761058623427763
3,0.020436384892097988
3,0.020164859776392128
3,0.01987933462809104
3,0.019575082636398133
3,0.01928645373454069
3,0.019031137805917996
3,0.018776627021497377
3,0.018504390571976555
3,0.018280874984964758
3,0.01802276124740188
3,0.017789000675769023
3,0.017551698718729726
3,0.017288381516029266
3,0.017052477149177278
3,0.016819546029409355
3,0.016572086918935185
3,0.016347584837799422
3,0.016164280855562433
3,0.015964402339922874
3,0.015772527189954384
3,0.015554333672231834
3,0.015329627788223586
3,0.015117728499911049
3,0.0149411370451286
3,0.014730427729994895
3,0.014516190297963413
3,0.014324961154210945
3,0.014133191262525931
3,0.013958355004106112
3,0.013753471441614378
3,0.013568975665745683
3,0.013396593313960196
3,0.013232109592051589
3,0.013032573719845928
3,0.01287485452387837
3,0.012720867142341392
3,0.012577290153755236
3,0.012420896491474391
3,0.01226653991353967
3,0.012132400952861729
3,0.011979096721555725
3,0.011810606728091751
3,0.011635510988764638
3,0.01147162183352653
3,0.01132942020973867
3,0.011188353786447178
3,0.011071892835412237
3,0.010940030830783376
3,0.01079373855961356
3,0.01066594290207113
3,0.010530256165781742
3,0.01039103601273217
3,0.01025392802939493
3,0.010107858331468869
3,0.010004035513456742
3,0.009887207276804338
3,0.0097571463043578
3,0.009646600896581111
3,0.009528889687923238
3,0.009425320026254184
3,0.009273024021518897
3,0.009131314289024906
3,0.009037222777646573
3,0.008934293429719856
3,0.008818048894696914
3,0.008708804798458196
3,0.008592016010080259
3,0.008490461746114666
3,0.008383820913063033
3,0.008290687234358825
3,0.008181823400169588
3,0.008050504532426386
3,0.007963011203674195
3,0.007845805821549935
3,0.007746190083837277
3,0.007646446469603668
3,0.007532622539639155
3,0.007431839500992788
3,0.007327903749942768
3,0.007235649480834943
3,0.007152895951327432
3,0.007046466524571505
3,0.0069565025604874245
3,0.006873314471572967
3,0.00679814026928885
3,0.006712183521208499
3,0.006592882326060518
3,0.006500039950379167
3,0.0064049038646022795
3,0.0063343926681618794
3,0.006249626849963862
3,0.006169272804660059
3,0.006079966384493172
3,0.006007748888550703
3,0.005936955725839097
3,0.005851784294791064
3,0.005767037524256444
3,0.00570950891717302
3,0.005631521681706231
3,0.0055601625525747616
3,0.005487533522550386
3,0.0054046156738330785
3,0.005320618560607487
3,0.005213527227047757
3,0.00513892025486792
3,0.005064402858913032
3,0.004992548247793259
3,0.00493484504822669
3,0.0048659549639402016
3,0.004793288692542676
3,0.004693877244312625
3,0.004601186536140859
3,0.0045391172543995766
3,0.004470690810457126
3,0.004403833716236987
3,0.004347060765273315
3,0.00428030276984276
3,0.004208512242470902
3,0.004131595883157
3,0.004074168004145966
3,0.004010143547907551
3,0.003946473272484738
3,0.0038942605166093864
3,0.0038521818731421047
3,0.003811594540921148
3,0.003756965393578079
3,0.0037086947814229197
3,0.003654289558239621
3,0.003603602976986829
3,0.0035505596029164564
3,0.003481175819798092
3,0.003408068635217387
3,0.0033490241590750478
3,0.00329496196952778
3,0.003266205970805005
3,0.0032097891603579004
3,0.0031496167884838945
3,0.0030894944931303954
3,0.0030433237094908863
3,0.0029971007970092797
3,0.0029448180771127724
3,0.002882373861534627
3,0.002837504901193899
3,0.0027902901089471733
3,0.0027543465111369275
3,0.0027135738302250536
3,0.002652731516546817
3,0.0026080835406989966
3,0.002556103852675514
3,0.002505316228242415
3,0.002457198002009334
3,0.0024115822359173774
3,0.0023609499815735557
3,0.0023178614398199136
3,0.002269942410192667
3,0.002225696386454013
3,0.002186526824472606
3,0.002139928740063517
3,0.0020995178822824662
3,0.0020479429312580113
3,0.002005166923718693
3,0.0019611475768089334
3,0.0019221862000194747
3,0.0018856881896450427
3,0.001852954838844068
3,0.0018190040670264895
3,0.0017800855819164229
3,0.0017325292190028983
3,0.001689957670073364
3,0.0016636043096858316
3,0.001637237225102588
3,0.0016071679668385698
3,0.0015820986033138363
3,0.0015446025534487078
3,0.0015059097728690029
3,0.0014734421265498161
3,0.0014471907857258823
3,0.001414766737671834
3,0.0013773800308626578
3,0.0013487095662299436
3,0.001323787262600588
3,0.0013013119380179648
3,0.0012800982332795959
3,0.0012502472472610635
3,0.0012315340947890994
3,0.00120665490296952
3,0.0011768055844322395
3,0.0011531406454839163
3,0.001123336253628165
3,0.0010922751323388601
3,0.001073639419556815
3,0.0010426249426053777
3,0.001011598930576452
3,0.0009855480487594918
3,0.0009656897260719518
3,0.0009544915467851251
3,0.0009358788109757999
3,0.0009222044791172789
3,0.0008974293198767101
3,0.0008788370335380434
3,0.0008614830734988036
3,0.0008404304188261394
3,0.0008156908811493813
3,0.0007983570040648075
3,0.0007859717996828422
3,0.000769879401009786
3,0.0007599678395619663
3,0.0007426396808663499
3,0.0007228588086374805
3,0.0007092521996611053
3,0.0006993463613056376
3,0.000682040089521739
3,0.0006659744553818521
3,0.0006499061680578532
3,0.0006449485003267256
3,0.0006313671523448423
3,0.0006153081472640975
3,0.0006017199033973889
3,0.0005881441147182189
3,0.0005733408951563238
3,0.0005634600037120994
3,0.0005498814572025475
3,0.0005400062988448174
3,0.0005362893335621449
